"State","Latitude","Longitude","Elevation_in_Meters","Species","Phenophase_Status","AGDD","Tmax","Tmin","year","month","day","date","doy"
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,30,10.6,1990,4,26,1990-04-26,116
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,33.9,15.6,1990,4,27,1990-04-27,117
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,33.9,15.6,1990,4,28,1990-04-28,118
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,31.7,15.6,1990,4,29,1990-04-29,119
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20.6,12.8,1990,4,30,1990-04-30,120
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15,-1.1,1991,3,1,1991-03-01,60
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.1,5,1991,3,2,1991-03-02,61
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,22.2,11.1,1991,3,3,1991-03-03,62
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,19.4,8.3,1991,3,4,1991-03-04,63
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10.6,3.3,1991,3,5,1991-03-05,64
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,0.6,1991,3,6,1991-03-06,65
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,5.6,1991,3,7,1991-03-07,66
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.8,0,1991,3,8,1991-03-08,67
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,9.4,-3.9,1991,3,9,1991-03-09,68
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10,-1.1,1991,3,10,1991-03-10,69
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10,0.6,1991,3,11,1991-03-11,70
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,7.8,-2.2,1991,3,12,1991-03-12,71
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.9,-0.6,1991,3,13,1991-03-13,72
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,3.3,0,1991,3,14,1991-03-14,73
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,3.3,1.1,1991,3,15,1991-03-15,74
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.3,-1.1,1991,3,16,1991-03-16,75
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.9,-1.1,1991,3,17,1991-03-17,76
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.8,-1.7,1991,3,18,1991-03-18,77
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,14.4,7.8,1991,3,19,1991-03-19,78
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.3,2.2,1991,3,20,1991-03-20,79
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.8,8.3,1991,3,21,1991-03-21,80
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.8,8.3,1991,3,22,1991-03-22,81
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.3,6.7,1991,3,23,1991-03-23,82
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10,6.7,1991,3,24,1991-03-24,83
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.3,7.8,1991,3,25,1991-03-25,84
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,1.1,1991,3,26,1991-03-26,85
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.1,7.2,1991,3,27,1991-03-27,86
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,23.3,9.4,1991,3,28,1991-03-28,87
"DC",38.88535,-77.03863,0,"yedoensis",1,NA,26.7,11.1,1991,3,29,1991-03-29,88
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.8,1.1,1991,3,30,1991-03-30,89
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.9,-2.2,1991,3,31,1991-03-31,90
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.2,-0.6,1991,4,1,1991-04-01,91
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,1.1,1991,4,2,1991-04-02,92
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.8,-1.7,1991,4,3,1991-04-03,93
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,2.2,1991,4,4,1991-04-04,94
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20.6,8.9,1991,4,5,1991-04-05,95
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.8,8.3,1991,4,6,1991-04-06,96
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,25.6,10,1991,4,7,1991-04-07,97
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,31.1,12.8,1991,4,8,1991-04-08,98
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,31.7,19.4,1991,4,9,1991-04-09,99
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,30,13.9,1991,4,10,1991-04-10,100
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,25,7.2,1991,4,11,1991-04-11,101
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.3,5.6,1991,4,12,1991-04-12,102
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,10.6,1991,4,13,1991-04-13,103
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10.6,5,1991,4,14,1991-04-14,104
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.9,5,1991,4,15,1991-04-15,105
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15,6.1,1991,4,16,1991-04-16,106
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,26.7,11.7,1991,4,17,1991-04-17,107
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,30.6,11.7,1991,4,18,1991-04-18,108
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.8,8.3,1991,4,19,1991-04-19,109
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.7,7.8,1991,4,20,1991-04-20,110
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10.6,7.8,1991,4,21,1991-04-21,111
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.1,7.8,1991,4,22,1991-04-22,112
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.1,3.3,1991,4,23,1991-04-23,113
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.7,8.3,1991,4,24,1991-04-24,114
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,23.9,8.9,1991,4,25,1991-04-25,115
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,23.9,10.6,1991,4,26,1991-04-26,116
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,26.1,11.7,1991,4,27,1991-04-27,117
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,28.9,15,1991,4,28,1991-04-28,118
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,26.7,12.8,1991,4,29,1991-04-29,119
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.8,12.8,1991,4,30,1991-04-30,120
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,2.8,-1.7,1992,3,1,1992-03-01,61
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,-1.1,1992,3,2,1992-03-02,62
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,23.3,2.8,1992,3,3,1992-03-03,63
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10,3.3,1992,3,4,1992-03-04,64
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,7.8,4.4,1992,3,5,1992-03-05,65
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.7,6.7,1992,3,6,1992-03-06,66
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.8,7.2,1992,3,7,1992-03-07,67
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.3,8.9,1992,3,8,1992-03-08,68
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.1,7.8,1992,3,9,1992-03-09,69
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.1,8.9,1992,3,10,1992-03-10,70
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,19.4,2.8,1992,3,11,1992-03-11,71
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,2.8,-3.3,1992,3,12,1992-03-12,72
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.3,-3.3,1992,3,13,1992-03-13,73
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,4.4,-3.3,1992,3,14,1992-03-14,74
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,7.8,-0.6,1992,3,15,1992-03-15,75
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,5,-5.6,1992,3,16,1992-03-16,76
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,3.3,-5.6,1992,3,17,1992-03-17,77
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.3,4.4,1992,3,18,1992-03-18,78
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,6.1,1.7,1992,3,19,1992-03-19,79
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,3.9,-1.7,1992,3,20,1992-03-20,80
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.3,-1.7,1992,3,21,1992-03-21,81
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,5.6,0,1992,3,22,1992-03-22,82
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,5.6,0,1992,3,23,1992-03-23,83
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,5.6,-2.8,1992,3,24,1992-03-24,84
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10,0,1992,3,25,1992-03-25,85
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15,4.4,1992,3,26,1992-03-26,86
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10,6.1,1992,3,27,1992-03-27,87
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.3,3.3,1992,3,28,1992-03-28,88
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.2,2.8,1992,3,29,1992-03-29,89
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,4.4,1992,3,30,1992-03-30,90
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.9,6.7,1992,3,31,1992-03-31,91
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,1.1,1992,4,1,1992-04-01,92
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.2,2.2,1992,4,2,1992-04-02,93
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,7.2,-0.6,1992,4,3,1992-04-03,94
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.9,-1.1,1992,4,4,1992-04-04,95
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10.6,2.8,1992,4,5,1992-04-05,96
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.3,3.9,1992,4,6,1992-04-06,97
"DC",38.88535,-77.03863,0,"yedoensis",1,NA,17.2,4.4,1992,4,7,1992-04-07,98
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,22.2,7.2,1992,4,8,1992-04-08,99
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20.6,4.4,1992,4,9,1992-04-09,100
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.1,6.7,1992,4,10,1992-04-10,101
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,25,11.1,1992,4,11,1992-04-11,102
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,29.4,11.7,1992,4,12,1992-04-12,103
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.7,2.8,1992,4,13,1992-04-13,104
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.7,3.3,1992,4,14,1992-04-14,105
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.1,5,1992,4,15,1992-04-15,106
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,7.8,1992,4,16,1992-04-16,107
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.3,9.4,1992,4,17,1992-04-17,108
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,30.6,11.1,1992,4,18,1992-04-18,109
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.8,7.8,1992,4,19,1992-04-19,110
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.1,7.8,1992,4,20,1992-04-20,111
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20,8.9,1992,4,21,1992-04-21,112
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,23.3,15.6,1992,4,22,1992-04-22,113
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,24.4,9.4,1992,4,23,1992-04-23,114
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,26.1,11.7,1992,4,24,1992-04-24,115
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,29.4,12.8,1992,4,25,1992-04-25,116
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,19.4,8.3,1992,4,26,1992-04-26,117
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.1,6.7,1992,4,27,1992-04-27,118
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,5.6,1992,4,28,1992-04-28,119
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.3,3.9,1992,4,29,1992-04-29,120
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,19.4,6.1,1992,4,30,1992-04-30,121
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,3.3,-4.4,1993,3,1,1993-03-01,60
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10.6,-2.2,1993,3,2,1993-03-02,61
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,1.1,1993,3,3,1993-03-03,62
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.8,3.3,1993,3,4,1993-03-04,63
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,5,1.7,1993,3,5,1993-03-05,64
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.3,2.2,1993,3,6,1993-03-06,65
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.3,-2.2,1993,3,7,1993-03-07,66
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.9,0.6,1993,3,8,1993-03-08,67
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.1,4.4,1993,3,9,1993-03-09,68
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10.6,0,1993,3,10,1993-03-10,69
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,6.1,0.6,1993,3,11,1993-03-11,70
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,6.7,-4.4,1993,3,12,1993-03-12,71
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.7,1.1,1993,3,13,1993-03-13,72
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.9,4.4,1993,3,14,1993-03-14,73
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,-6.1,-11.1,1993,3,15,1993-03-15,74
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,1.7,-8.3,1993,3,16,1993-03-16,75
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10,0,1993,3,17,1993-03-17,76
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,7.8,-7.8,1993,3,18,1993-03-18,77
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,-1.1,-8.9,1993,3,19,1993-03-19,78
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,2.8,-7.8,1993,3,20,1993-03-20,79
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,7.2,-0.6,1993,3,21,1993-03-21,80
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,14.4,2.2,1993,3,22,1993-03-22,81
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.9,4.4,1993,3,23,1993-03-23,82
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,7.8,5,1993,3,24,1993-03-24,83
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,1.1,1993,3,25,1993-03-25,84
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.3,1.1,1993,3,26,1993-03-26,85
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.8,5.6,1993,3,27,1993-03-27,86
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.1,7.2,1993,3,28,1993-03-28,87
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,9.4,1993,3,29,1993-03-29,88
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,14.4,10.6,1993,3,30,1993-03-30,89
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20.6,6.1,1993,3,31,1993-03-31,90
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.9,9.4,1993,4,1,1993-04-01,91
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.1,10,1993,4,2,1993-04-02,92
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.3,5.6,1993,4,3,1993-04-03,93
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.1,1.1,1993,4,4,1993-04-04,94
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.7,2.8,1993,4,5,1993-04-05,95
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.3,3.9,1993,4,6,1993-04-06,96
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.7,1.7,1993,4,7,1993-04-07,97
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,0.6,1993,4,8,1993-04-08,98
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,19.4,3.3,1993,4,9,1993-04-09,99
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,8.3,1993,4,10,1993-04-10,100
"DC",38.88535,-77.03863,0,"yedoensis",1,NA,15.6,6.7,1993,4,11,1993-04-11,101
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.3,5.6,1993,4,12,1993-04-12,102
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.1,5,1993,4,13,1993-04-13,103
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.9,6.1,1993,4,14,1993-04-14,104
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20.6,8.3,1993,4,15,1993-04-15,105
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,28.3,11.7,1993,4,16,1993-04-16,106
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20,9.4,1993,4,17,1993-04-17,107
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.1,2.8,1993,4,18,1993-04-18,108
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,19.4,6.1,1993,4,19,1993-04-19,109
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,25,11.1,1993,4,20,1993-04-20,110
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,27.2,15,1993,4,21,1993-04-21,111
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,19.4,3.9,1993,4,22,1993-04-22,112
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10.6,3.3,1993,4,23,1993-04-23,113
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.9,4.4,1993,4,24,1993-04-24,114
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20,15.6,1993,4,25,1993-04-25,115
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,28.3,16.7,1993,4,26,1993-04-26,116
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20,3.9,1993,4,27,1993-04-27,117
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.2,2.2,1993,4,28,1993-04-28,118
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.1,3.9,1993,4,29,1993-04-29,119
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,24.4,5,1993,4,30,1993-04-30,120
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,3.9,-7.2,1994,3,1,1994-03-01,60
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,1.1,-1.7,1994,3,2,1994-03-02,61
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,2.8,-2.2,1994,3,3,1994-03-03,62
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,6.1,-0.6,1994,3,4,1994-03-04,63
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15.6,2.2,1994,3,5,1994-03-05,64
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.1,-1.7,1994,3,6,1994-03-06,65
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.2,0.6,1994,3,7,1994-03-07,66
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,23.9,3.3,1994,3,8,1994-03-08,67
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.1,0.6,1994,3,9,1994-03-09,68
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,2.2,-0.6,1994,3,10,1994-03-10,69
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.3,-1.7,1994,3,11,1994-03-11,70
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,7.8,-3.9,1994,3,12,1994-03-12,71
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10,-1.1,1994,3,13,1994-03-13,72
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,3.3,1994,3,14,1994-03-14,73
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,14.4,2.8,1994,3,15,1994-03-15,74
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.8,-0.6,1994,3,16,1994-03-16,75
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,6.1,-5,1994,3,17,1994-03-17,76
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,6.1,-6.1,1994,3,18,1994-03-18,77
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,8.3,-3.3,1994,3,19,1994-03-19,78
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10.6,-5.6,1994,3,20,1994-03-20,79
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.1,1.1,1994,3,21,1994-03-21,80
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,9.4,3.9,1994,3,22,1994-03-22,81
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.1,0.6,1994,3,23,1994-03-23,82
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,28.3,8.9,1994,3,24,1994-03-24,83
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.9,10.6,1994,3,25,1994-03-25,84
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.9,0,1994,3,26,1994-03-26,85
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10,1.7,1994,3,27,1994-03-27,86
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10,4.4,1994,3,28,1994-03-28,87
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.8,6.1,1994,3,29,1994-03-29,88
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,11.1,2.8,1994,3,30,1994-03-30,89
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,13.3,1.7,1994,3,31,1994-03-31,90
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,15,5,1994,4,1,1994-04-01,91
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,2.2,1994,4,2,1994-04-02,92
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,22.2,8.9,1994,4,3,1994-04-03,93
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,24.4,5,1994,4,4,1994-04-04,94
"DC",38.88535,-77.03863,0,"yedoensis",1,NA,16.1,2.8,1994,4,5,1994-04-05,95
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,23.9,5.6,1994,4,6,1994-04-06,96
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.1,10,1994,4,7,1994-04-07,97
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.8,1.7,1994,4,8,1994-04-08,98
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,14.4,1.1,1994,4,9,1994-04-09,99
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20.6,2.2,1994,4,10,1994-04-10,100
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.7,7.2,1994,4,11,1994-04-11,101
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.2,8.3,1994,4,12,1994-04-12,102
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.8,10,1994,4,13,1994-04-13,103
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,24.4,8.3,1994,4,14,1994-04-14,104
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,26.7,9.4,1994,4,15,1994-04-15,105
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,30,12.2,1994,4,16,1994-04-16,106
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.7,9.4,1994,4,17,1994-04-17,107
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,21.7,5,1994,4,18,1994-04-18,108
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,23.9,7.2,1994,4,19,1994-04-19,109
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,28.9,15.6,1994,4,20,1994-04-20,110
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,22.8,7.8,1994,4,21,1994-04-21,111
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20.6,9.4,1994,4,22,1994-04-22,112
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.8,2.2,1994,4,23,1994-04-23,113
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.9,6.1,1994,4,24,1994-04-24,114
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,27.8,10.6,1994,4,25,1994-04-25,115
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,31.1,13.3,1994,4,26,1994-04-26,116
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,31.7,13.9,1994,4,27,1994-04-27,117
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,32.8,16.7,1994,4,28,1994-04-28,118
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,27.2,12.8,1994,4,29,1994-04-29,119
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,20.6,14.4,1994,4,30,1994-04-30,120
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,12.2,3.9,1995,3,1,1995-03-01,60
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,9.4,-1.7,1995,3,2,1995-03-02,61
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,5.6,-1.1,1995,3,3,1995-03-03,62
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,4.4,-0.6,1995,3,4,1995-03-04,63
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,6.1,2.2,1995,3,5,1995-03-05,64
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,10.6,3.3,1995,3,6,1995-03-06,65
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,17.2,5,1995,3,7,1995-03-07,66
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,7.8,1995,3,8,1995-03-08,67
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,18.9,-4.4,1995,3,9,1995-03-09,68
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,2.8,-6.1,1995,3,10,1995-03-10,69
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,5,-5.6,1995,3,11,1995-03-11,70
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,16.7,1.1,1995,3,12,1995-03-12,71
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,19.4,1.7,1995,3,13,1995-03-13,72
"DC",38.88535,-77.03863,0,"yedoensis",0,NA,22.8,1.7,1995,3,14,1995-03-14,73
